,index,words count,md5,user,timestamp,name
1084,15,1957,50e68d810f5fd193f7e2e1a4dc92ef07,Largoplazo,2017-03-11 18:23:58,Titcoin
1085,16,1958,47fd411eefaa78097f337ef03f06fd98,Deku-shrub,2016-04-23 19:03:36,Titcoin
1086,17,1958,47fd411eefaa78097f337ef03f06fd98,GermanJoe,2016-03-17 14:49:40,Titcoin
1087,18,1959,c32444ea8a9c849a0cc6c0061f862037,Orphan Wiki,2016-03-12 11:55:57,Titcoin
1088,19,1959,bc404b71c3da0fd8d211580c5a007e1f,103.7.79.70,2016-03-12 11:54:45,Titcoin
1089,22,1799,e1beca4282f6cc9d9c1ddfe04163da8c,Takodah,2016-01-22 04:13:47,Titcoin
1090,23,1799,4a35933454b17d10354618a145bfb416,Takodah,2016-01-22 04:12:13,Titcoin
1091,24,1799,97ee82b31eba9a608fabf9ae4781ef69,Hapanyc,2015-11-24 15:28:05,Titcoin
1092,25,1774,e5cf8031899f1d764a74b28b29193353,Hapanyc,2015-11-24 15:20:22,Titcoin
1093,26,1739,b939190b2268955c818f75f705a5c1bf,Takodah,2015-11-24 04:55:13,Titcoin
1094,27,1739,2863137c57d675564fe155623c19a640,Takodah,2015-11-24 04:54:08,Titcoin
1095,28,1739,a506f6eb794147005a86a464a7461527,Hapanyc,2015-09-11 15:15:22,Titcoin
1096,29,1738,59aa088ab3ed58c32235622987aa9a52,1Wiki8Q5G7FviTHBac3dx8HhdNYwDVstR,2015-09-01 07:29:23,Titcoin
1097,30,1738,5ba62b26c4bd7815866da513464267c4,95.145.103.88,2015-07-16 11:03:50,Titcoin
1098,31,1735,83d59c9921b7d955fc0f1f82164d9545,Hapanyc,2015-05-21 01:43:59,Titcoin
1099,32,1651,09d06a6c8ba066085865b69459435aec,Hapanyc,2015-05-21 01:06:16,Titcoin
1100,33,1651,9dae73b1efaa184c3ec13bb7e6f869fa,Takodah,2015-04-28 02:03:56,Titcoin
1101,34,1619,3f133bf2eb0c610d902dee2d062db2bf,Takodah,2015-04-28 01:59:38,Titcoin
1102,35,1621,3a2b908bc1344c564cc92a1a8d826956,Hapanyc,2015-03-18 21:56:16,Titcoin
1103,36,1647,bc79f14ae03bdc7bc2e3ffe747ddbf65,Hapanyc,2015-03-18 21:52:49,Titcoin
1104,37,1694,4b6d3efe9af63771aaf00e1a2a8a3df8,Hapanyc,2015-03-18 21:09:58,Titcoin
1105,38,1767,1f98fac2e851da6ba8376728d3fff3d2,GoingBatty,2015-03-18 16:50:31,Titcoin
1106,39,1765,b7be629f0f9592232137111c5b7a300d,MARIODOESBREAKFAST,2015-03-18 14:39:00,Titcoin
1107,40,1722,25dbe34623a04f35c2d91c2406aac970,MARIODOESBREAKFAST,2015-03-18 14:33:02,Titcoin
1108,41,1722,75f9359998f9d4574651fa5730be5210,MARIODOESBREAKFAST,2015-03-18 14:32:09,Titcoin
1109,42,1449,b85f978a2ebe89c3122849ad606b0d2a,MARIODOESBREAKFAST,2015-03-18 13:40:31,Titcoin
1110,43,1447,ae02aef93af71ff185c3b37f2ef28311,MARIODOESBREAKFAST,2015-03-18 13:39:37,Titcoin
1111,44,1441,3e4731cb0581862fb8309ca35962165b,216.99.15.253,2015-01-14 16:18:46,Titcoin
1112,46,1439,c26ccce2f8b5a76c504b5e894484d995,Greenman,2015-01-13 22:47:57,Titcoin
1113,47,1489,31fecc7f1531b982fe3591cf721b6bac,Greenman,2015-01-13 22:47:13,Titcoin
1114,48,1493,d74f428aeb4b2e21e871f7f9922a1f2a,Hapanyc,2015-01-13 22:14:39,Titcoin
1115,49,1311,7896b0bd37f55f9d1103d046155b1103,Hapanyc,2015-01-13 21:37:12,Titcoin
1116,0,1200,e2e112495a4237ede6271752669841ef,Hapanyc,2015-01-13 21:26:53,Titcoin
1117,1,1093,59c86b8be26ccefb90eb9fc364ca9443,Hapanyc,2015-01-13 20:29:38,Titcoin
1118,2,1135,e2d30163294c65207310e9e738ff937f,Hapanyc,2015-01-13 20:08:22,Titcoin
1119,3,1137,84909ec3e6db697a37e8c6fecb4d8b87,Hapanyc,2015-01-13 20:07:28,Titcoin
1120,4,1089,6f2275f5b44f38d239831a2f547c11ab,Hapanyc,2015-01-13 19:53:15,Titcoin
1121,5,1087,3ea8d027f6cf8f636278884953e64e5c,Hapanyc,2015-01-13 19:48:44,Titcoin
1122,6,852,025a732f7f2a053c2c2de2460859bcc9,Hapanyc,2015-01-13 18:28:39,Titcoin
1123,7,905,a94c79e06e74613bd7b85a89611a7436,Hapanyc,2015-01-13 18:27:06,Titcoin
1124,8,905,a94c79e06e74613bd7b85a89611a7436,Hapanyc,2015-01-13 18:25:41,Titcoin
1125,9,701,a40e58de6b028b8bdebea5cd7eeb89d0,Hapanyc,2015-01-13 16:39:02,Titcoin
1126,10,701,a40e58de6b028b8bdebea5cd7eeb89d0,Hapanyc,2015-01-13 16:36:24,Titcoin
1127,11,632,33fe31c34a0738dfbb9bb2d770146b60,Hapanyc,2015-01-13 04:34:31,Titcoin
1128,12,632,b923ff6ac7816406360d6e2889ec7efd,Hapanyc,2015-01-13 04:33:57,Titcoin
1129,13,618,d8515bf447a85e5dc7f7a8a4a6d4c5e2,Hapanyc,2015-01-12 22:32:54,Titcoin
1130,14,618,d8515bf447a85e5dc7f7a8a4a6d4c5e2,Hapanyc,2015-01-12 22:19:49,Titcoin
1131,15,627,9c6de7c43bc5838deace9ec344e36578,Hapanyc,2015-01-12 22:18:18,Titcoin
1132,16,580,455d56d8ce72cbf71b12084ac2d205d0,Hapanyc,2015-01-12 21:36:25,Titcoin
1133,17,548,eea29e0dbb534c2274ccdcb672f3537c,Hapanyc,2015-01-12 20:53:26,Titcoin
1134,18,637,e70fcb25f8458e04c6eb825c0fea332a,Hapanyc,2015-01-12 20:30:07,Titcoin
1135,19,628,066ae1bc7e6ca848af36285ff908e4fe,Hapanyc,2015-01-12 19:59:02,Titcoin
1136,20,625,dd961b110b9a5e374f11398a4b1691eb,Hapanyc,2015-01-12 19:56:15,Titcoin
1137,21,571,d3a7a028fc6aa2140942b6316d01e5b4,Hapanyc,2015-01-12 19:01:22,Titcoin
1138,22,572,452f69e961e09fa17d8868398544526a,Hapanyc,2015-01-12 19:00:26,Titcoin
1139,23,536,8299268fab588a0d99fed7cc2bdc5412,Hapanyc,2015-01-12 17:39:43,Titcoin
1140,24,501,074e96d6e600d05ead80bb103cfd346f,100.38.185.19,2015-01-03 17:39:13,Titcoin
1141,25,501,72779d6051fbfd7ea26be722abc068d6,100.38.185.19,2015-01-03 17:38:23,Titcoin
1142,26,500,dcc0f3d0a4d2d15307d3670004b434d4,100.38.185.19,2015-01-03 17:37:33,Titcoin
1143,27,499,de3aba717d6a40ccd56d054c4c6cbfb3,100.38.185.19,2015-01-03 17:37:13,Titcoin
1144,28,491,a7bc0bf1ace478f3c81c4f45068862d4,Iaritmioawp,2014-12-28 15:47:02,Titcoin
1145,29,487,836e5b8d35c56c962b901f8f24250d20,Bearcat,2014-11-15 09:27:28,Titcoin
1146,30,483,8aa8c44cd14e42d442af415dd38d3f6c,Hell in a Bucket,2014-11-08 11:22:08,Titcoin
1147,31,479,87ff23e63c3e07cc138078be9dad70c5,Hell in a Bucket,2014-11-08 11:21:45,Titcoin
1148,32,530,8003237df4e1eb3cf15affae503d1716,Hell in a Bucket,2014-11-08 11:21:43,Titcoin
1149,33,530,8003237df4e1eb3cf15affae503d1716,Darylgolden,2014-11-05 01:22:27,Titcoin
1150,34,538,078613306016a1bcc6e4ff3d66c9d6b1,Darylgolden,2014-11-05 01:06:05,Titcoin
1151,35,538,078613306016a1bcc6e4ff3d66c9d6b1,MopTop,2014-10-11 14:44:14,Titcoin
1152,36,534,0bcab01894a567a6b7cfcc6fe0713a3a,Joe Decker,2014-09-14 20:18:38,Titcoin
1153,37,497,b2230f1a70e45f44c666090432c7c6cf,Kbrzoznowski,2014-09-13 22:46:48,Titcoin
1154,38,437,b4b2a00c64d39d5facdc55d3dbbcc6b7,Kbrzoznowski,2014-09-13 22:41:16,Titcoin
1155,39,349,8f239e0e9c7fb35626dceb8658ec4ea8,Kbrzoznowski,2014-09-13 02:14:44,Titcoin
1156,40,341,5eca95967e07649c4a2f7043a438b52e,Kbrzoznowski,2014-09-13 02:12:28,Titcoin
1157,41,239,0069f74b864638f9df82d4d6a2cdf008,Kbrzoznowski,2014-09-13 02:06:30,Titcoin
1158,42,237,142751c2723c925cea8fef890b86cd02,Kbrzoznowski,2014-09-13 02:03:07,Titcoin
1159,43,209,144ac2b66de546a454768010e430b2bd,Kbrzoznowski,2014-09-13 01:54:42,Titcoin
1160,44,166,f5a6cab54720e53d8a379a57745b364b,Kbrzoznowski,2014-09-13 01:48:31,Titcoin
1161,45,88,779525c0c88eb85ab3eb337bb516a779,Kbrzoznowski,2014-09-13 01:44:32,Titcoin
1162,46,86,b50604959a5dc6a9e5bb43c579c20c70,Kbrzoznowski,2014-09-13 01:40:06,Titcoin
1163,0,1969,bb1cb640e08ce464779ced583cde280c,Balkywrest,2019-01-15 07:29:45,Stellar
1164,1,1969,bb1cb640e08ce464779ced583cde280c,49.184.186.128,2019-01-03 09:32:55,Stellar
1165,2,1970,334e200b93ba8f39da78871a0c8c623c,195.168.200.147,2018-11-23 09:20:09,Stellar
1166,3,1970,5080b27006ec9d7b69ea9aef3a1556bd,Jytdog,2018-11-20 13:55:34,Stellar
1167,4,2072,69f4009e441b142c6d29a1d4117ea850,Jytdog,2018-11-20 13:54:42,Stellar
1168,5,2149,3a98fbf167fd2d1ffbe9883a2907eeac,Jytdog,2018-11-20 13:50:30,Stellar
1169,6,2192,5384e40ab4ed4b1fe11ab6b855cd2a0f,Jytdog,2018-11-20 13:49:56,Stellar
1170,7,2247,b1eaa790e110293fff7c54858c7d049a,Jytdog,2018-11-20 13:49:36,Stellar
1171,8,2315,c8644b5000c441ae9446da12a09c306d,Jytdog,2018-11-20 13:49:03,Stellar
1172,9,2459,a9fd548ea76dd94b87b88484ac470755,Jytdog,2018-11-20 13:48:03,Stellar
1173,10,2896,e8df0a8ebcb7649de4119a5e82e60eae,Machetazic,2018-11-20 13:19:10,Stellar
1174,11,2896,e8df0a8ebcb7649de4119a5e82e60eae,Machetazic,2018-11-20 13:17:11,Stellar
1175,12,2900,d712a74a1457382510d161c1e7517580,Machetazic,2018-11-20 13:09:39,Stellar
1176,13,2895,be6c9344ab9d8912eb5d88c23b57add7,Machetazic,2018-11-20 13:02:51,Stellar
1177,14,2894,469af4609083408582f166b164d61a2a,Machetazic,2018-11-20 13:02:07,Stellar
1178,15,2894,469af4609083408582f166b164d61a2a,Retimuko,2018-11-09 19:44:46,Stellar
1179,16,3134,18365db575998c0b1c0d3a9e8ea935ce,Anthony barker,2018-11-09 15:00:22,Stellar
1180,17,2894,469af4609083408582f166b164d61a2a,Jytdog,2018-11-01 15:23:30,Stellar
1181,18,1707,43db039e34dba6aa24b420aede41e909,Thomp4ju,2018-11-01 15:22:19,Stellar
1182,19,2894,469af4609083408582f166b164d61a2a,Thomp4ju,2018-10-31 19:22:19,Stellar
1183,20,1993,30a106767a45281942ea39db706dd49d,Thomp4ju,2018-10-31 19:16:37,Stellar
1184,21,2894,469af4609083408582f166b164d61a2a,Spintendo,2018-10-31 16:24:07,Stellar
1185,22,2895,1cd2ff0ab6c21022b7f1447fbb0ad28b,David Gerard,2018-10-30 09:35:01,Stellar
1186,23,2956,6d00793ff817261c74a3b2b5d54c9c82,CryptoWriter,2018-10-27 19:16:32,Stellar
1187,24,2961,c341dc2cd21e1f8c4259ddda62f5856c,CryptoWriter,2018-10-27 19:14:54,Stellar
1188,25,3036,5ef75abcd61c8d6d74660fc8aed7f639,72.94.84.7,2018-10-27 14:11:22,Stellar
1189,26,3035,99d9b3c17dff4144e5c84fa93695b2f8,72.94.84.7,2018-10-27 13:37:42,Stellar
1190,27,2961,01915b3a166f94d7b70dab48dcf02760,Keith D,2018-10-26 12:12:24,Stellar
1191,28,2961,38fb391e5c21a21a5098530081c883e8,Keith D,2018-10-26 12:11:46,Stellar
1192,29,2961,5d2724466b50729af125408fc25ad4c0,CrpytoWriter,2018-10-26 09:08:45,Stellar
1193,30,2927,e88f09f1034c0415e0eb5812ab8307d7,CrpytoWriter,2018-10-26 09:03:28,Stellar
1194,31,2927,e88f09f1034c0415e0eb5812ab8307d7,CrpytoWriter,2018-10-26 09:01:52,Stellar
1195,32,2812,d4a0a7fc2d1a36037cbe22e861254f93,Anthony barker,2018-10-18 18:35:22,Stellar
1196,33,2730,bbdfdb2bc45a9357103067092a5da5aa,Alexanderjash,2018-10-14 16:51:09,Stellar
1197,34,2685,5f65d46572e9adeb008e794b76447a54,Alexanderjash,2018-10-14 16:35:53,Stellar
1198,35,2605,f93184d06be8696961954565994cc761,103.205.135.83,2018-09-13 11:51:25,Stellar
1199,36,2607,c45261799959cea10b7c4c6f89e2318a,Audacity,2018-09-13 07:28:59,Stellar
1200,37,2605,cf86455c03dd2f82891019e09f1adabb,41.58.251.32,2018-08-30 01:05:13,Stellar
1201,38,2511,6cfa8c5d1ed30ccee10c1574ef0843e2,Kellz3o3,2018-08-26 23:23:55,Stellar
1202,39,2486,522a1defd86a709e642ed6d69147ecb7,Phammann,2018-07-31 11:31:09,Stellar
1203,40,2483,8dc8034b86545e7e48dcd97af1f04036,Chialynn,2018-07-23 16:00:49,Stellar
1204,41,2464,eb234b970dc51310b5da38622a4791f3,Gene Wood,2018-07-10 20:02:36,Stellar
1205,42,2464,b25bdab53c4b759f84b02baced52638d,Velella,2018-07-10 08:30:38,Stellar
1206,43,2494,5922832c5c339a74e7ddfc860548d069,Anklish,2018-07-10 08:28:55,Stellar
1207,45,2461,d5d517314b96c31598d83b2fd3970703,Smite-Meister,2018-06-24 13:23:15,Stellar
1208,47,2459,6dd093333c2e61af9564c1e646b0fe4d,ToBeFree,2018-06-11 10:26:54,Stellar
1209,48,2471,341e75f400ec1392198b78c695811361,103.81.116.46,2018-06-11 10:26:13,Stellar
1210,49,2459,6dd093333c2e61af9564c1e646b0fe4d,71.255.241.54,2018-05-31 19:55:45,Stellar
1211,0,2458,99a50e2a20bfa3531f0a68471fe87ab9,71.255.241.54,2018-05-31 19:53:43,Stellar
1212,1,2453,29ed6f1f333e81f86d15e54a48caefb4,Barek,2018-05-12 16:46:04,Stellar
1213,2,2455,54a68f609224316e37b2980639073de0,81.182.100.148,2018-05-12 16:44:15,Stellar
1214,3,2453,29ed6f1f333e81f86d15e54a48caefb4,Bamyers99,2018-05-11 20:32:21,Stellar
1215,4,2437,ea1615e12fbb4559ebb760348e2d8094,184.191.56.80,2018-05-10 16:41:40,Stellar
1216,5,2237,4aa6ea8bd8bc844e017ebed15a83b76e,Wikipelli,2018-05-03 10:39:29,Stellar
1217,6,1699,a6240180d78a22ff081849a0aaebbd6d,202.153.45.142,2018-05-03 10:39:20,Stellar
1218,7,2237,4aa6ea8bd8bc844e017ebed15a83b76e,73.245.77.108,2018-04-27 22:55:46,Stellar
1219,8,2172,9b498652197160823a817030187188c9,Grapeman4,2018-04-24 22:54:22,Stellar
1220,9,2164,380e123a3993a1ecaca2e746896a72a2,Grapeman4,2018-04-24 22:47:23,Stellar
1221,11,2120,7fdd919e7e9a633cbce23d761efb5572,Mikael Häggström,2018-03-31 16:18:51,Stellar
1222,12,2119,ec45abd50506cd89aea40439c58fcec6,LewisCraig,2018-03-27 14:33:22,Stellar
1223,13,2061,472196a5cc39060f9e248a6ad1a1f2c8,LewisCraig,2018-03-27 14:29:31,Stellar
1224,14,2007,aa59c045e0a658f5d88766dac4547d16,Oshwah,2018-03-23 12:57:44,Stellar
1225,15,2010,2c1866b1c5206de29542412d2e87af8d,2001:660:330F:38:74E7:471C:4B3A:71DD,2018-03-23 12:54:49,Stellar
1226,17,2004,92eca81a439697bd91d4622cebe8dabd,Pulidoman,2018-03-13 21:52:25,Stellar
1227,18,2007,85eb5ac7307be32efaa843fa028063aa,Pulidoman,2018-03-13 17:31:15,Stellar
1228,19,2031,b0c1f3362f9ecd836179f597d2ae0526,L293D,2018-02-19 16:32:52,Stellar
1229,21,2031,b0c1f3362f9ecd836179f597d2ae0526,Rhododendrites,2018-02-13 18:46:20,Stellar
1230,22,2071,9f82506b7a5fb8a4c00577c70b887c1d,Retimuko,2018-01-25 19:56:49,Stellar
1231,23,2078,481b1ddb905d7e961bcf3b7b31cc0baf,108.5.182.149,2018-01-25 18:29:21,Stellar
1232,24,2071,9f82506b7a5fb8a4c00577c70b887c1d,StephanKrot,2018-01-10 06:21:00,Stellar
1233,25,2016,aef6c5d868a80ab95c45f59656e28af7,StephanKrot,2018-01-10 06:19:30,Stellar
1234,26,1955,bc59285d3ca88056b7130b5e26e4c8af,Elektricity,2018-01-06 04:56:03,Stellar
1235,27,1951,7e4f701769b4a9366e698d4fcb4c584d,73.40.187.175,2018-01-05 18:36:32,Stellar
1236,28,1955,bc59285d3ca88056b7130b5e26e4c8af,Benstown,2018-01-02 22:35:08,Stellar
1237,30,1955,aacbe2d6f0e16a9012b3a60b1a750f31,Lumenaut,2017-12-28 23:32:14,Stellar
1238,31,1931,883ef3f892d5817964129fa0cbb987a4,Lumenaut,2017-12-28 23:18:48,Stellar
1239,32,1927,496c2e51ad1937ac493007bb410382b6,Lumenaut,2017-12-28 23:13:18,Stellar
1240,33,1913,b5b7f89192b1176ee527d7831ff64578,73.40.187.175,2017-12-28 20:22:12,Stellar
1241,34,1913,50ca8276bb60588e77155ec6a032f5c2,73.40.187.175,2017-12-28 20:18:22,Stellar
1242,35,1912,0bc53fb752c33df26a27af624956be33,73.40.187.175,2017-12-28 20:03:40,Stellar
1243,36,1904,13da8cd850bdd59f3043751a180dcace,2602:306:3357:BA0:DC5C:5876:C4E0:DC2C,2017-12-28 16:43:38,Stellar
1244,37,2004,66658b253cb0d7d8c30458a0f25937e3,180.254.129.231,2017-12-28 16:43:22,Stellar
1245,38,1904,13da8cd850bdd59f3043751a180dcace,Lumenaut,2017-12-27 22:14:33,Stellar
1246,39,1909,556fef0456ec945e83abcd2664ce0f84,San2ok,2017-12-27 21:03:40,Stellar
1247,40,1904,13da8cd850bdd59f3043751a180dcace,Dlohcierekim,2017-12-26 23:01:36,Stellar
1248,41,1900,7b6e65d122a59bf3b8d796a5609a9148,185.210.218.105,2017-12-26 19:22:11,Stellar
1249,42,1905,9e75304e65df5f699a9569ea5fb7e227,San2ok,2017-12-25 22:18:59,Stellar
1250,43,1905,9e75304e65df5f699a9569ea5fb7e227,San2ok,2017-12-25 22:18:45,Stellar
1251,44,1900,7b6e65d122a59bf3b8d796a5609a9148,Shaded0,2017-12-22 17:42:59,Stellar
1252,45,1901,543ee9426c75508e78e9fccbc19458de,2001:999:41:3074:81DD:6417:6CBC:1839,2017-12-21 16:12:55,Stellar
1253,46,1906,9617b22287131c9bfc0630b0bd34ea57,San2ok,2017-12-21 08:26:03,Stellar
1254,47,1901,543ee9426c75508e78e9fccbc19458de,GB fan,2017-12-19 15:39:11,Stellar
1255,48,1914,fdd2e1173c151264cd6193d94d92c9d4,Cryprolover,2017-12-19 15:36:00,Stellar
1256,49,1901,543ee9426c75508e78e9fccbc19458de,93.115.7.70,2017-12-15 18:16:00,Stellar
1257,0,1906,9617b22287131c9bfc0630b0bd34ea57,GB fan,2017-12-13 14:18:43,Stellar
1258,1,1914,f60e83a76b276501eb8881d791bbbd2d,Nicktsou,2017-12-13 14:14:19,Stellar
1259,2,1906,9617b22287131c9bfc0630b0bd34ea57,San2ok,2017-12-06 01:30:08,Stellar
1260,3,1901,543ee9426c75508e78e9fccbc19458de,B1tcc,2017-12-06 00:55:31,Stellar
1261,4,1906,9617b22287131c9bfc0630b0bd34ea57,Rantemario,2017-12-05 15:10:56,Stellar
1262,5,1906,9617b22287131c9bfc0630b0bd34ea57,San2ok,2017-12-02 20:06:39,Stellar
1263,6,1901,543ee9426c75508e78e9fccbc19458de,185.45.12.211,2017-11-16 02:01:23,Stellar
1264,7,1906,9617b22287131c9bfc0630b0bd34ea57,180.245.20.204,2017-11-15 19:00:08,Stellar
1265,8,1901,543ee9426c75508e78e9fccbc19458de,69.128.230.113,2017-11-13 19:08:39,Stellar
1266,9,1901,433f2e16149530ebef153e57e129438d,2605:E000:3093:D600:1D61:D324:3F6B:F73F,2017-10-25 05:22:21,Stellar
1267,10,1844,fe98aacbd1ed680b9dae09d2fafa7a50,185.32.222.6,2017-10-20 00:00:51,Stellar
1268,11,1849,3bc8fa91d23cace5594f41f9917723e8,San2ok,2017-09-17 21:17:33,Stellar
1269,12,1849,81552265d4b38ef854111b0b5000781d,San2ok,2017-09-17 21:17:17,Stellar
1270,13,1844,fe98aacbd1ed680b9dae09d2fafa7a50,2601:C0:C002:928E:C9F4:3ADD:ECF9:FF58,2017-09-10 13:30:52,Stellar
1271,15,1849,62eaa096be9b98257c06ad5d6cd5e11e,San2ok,2017-07-18 18:16:24,Stellar
1272,16,1849,17d439698ff86838ed2ffaeb3f0c5cdc,San2ok,2017-07-18 18:15:55,Stellar
1273,17,1844,26f19f412e3330f2c45ad0f6146bb2bf,2601:647:4B02:A759:F880:2BFB:BB3:8EC3,2017-07-11 06:59:03,Stellar
1274,18,1849,ab4f47a308ad8407fddebfab7f054b91,Marcocapelle,2017-06-16 15:48:36,Stellar
1275,19,1849,c52306858228cf07b1d87981f55c6cf3,San2ok,2017-06-16 05:26:39,Stellar
1276,20,1849,65898f4869418884b8444a3e523b5e51,San2ok,2017-06-16 05:26:16,Stellar
1277,21,1844,7b09420686bfc13c139de4d862d4ae04,Pankajraghav2013,2017-06-09 14:09:58,Stellar
1278,22,1804,86ae887b49fd090e8402253659d02aad,Nathoon,2017-06-03 21:42:27,Stellar
1279,23,1812,b25c49b65b908d05561f793d22fccef8,Nathoon,2017-06-03 21:40:58,Stellar
1280,24,1817,12b2bf1384674c6207b592f6b9c4d19e,Equinox,2017-05-24 21:41:08,Stellar
1281,25,1817,12b2bf1384674c6207b592f6b9c4d19e,San2ok,2017-04-03 22:02:36,Stellar
1282,26,1818,374a003f027d77137baae92c4c08fb4b,San2ok,2017-04-03 22:02:19,Stellar
1283,27,1817,12b2bf1384674c6207b592f6b9c4d19e,San2ok,2017-04-03 22:01:19,Stellar
1284,28,1817,f0179621dee2a24e3dcc19fd8e745ba8,San2ok,2017-04-03 22:01:03,Stellar
1285,29,1812,b25c49b65b908d05561f793d22fccef8,Andre's Possee,2017-04-02 11:52:09,Stellar
1286,30,1809,66a7358e1a65afbbe72e00c02c2a2445,89.64.17.168,2017-03-27 20:47:47,Stellar
1287,31,1814,cef2fe89e1d4765309fe34bae900f77b,Magioladitis,2017-03-15 00:45:57,Stellar
1288,33,1814,e0095c7bbb657627e9cf3f91c798dbe3,89.249.73.147,2017-03-06 19:14:24,Stellar
1289,34,1732,a2901a71fe1eed70093a69fdc26cbae9,Chisme,2017-03-06 18:53:01,Stellar
1290,35,1744,2ac35508240ada8fbdfeb3827ed45477,Chisme,2017-03-06 18:51:21,Stellar
1291,36,1961,00edd4d9c20ef4b4b29243df569d0ff7,89.249.73.162,2017-03-06 17:52:38,Stellar
1292,37,1744,2ac35508240ada8fbdfeb3827ed45477,San2ok,2017-02-10 05:04:31,Stellar
1293,38,1744,2ac35508240ada8fbdfeb3827ed45477,San2ok,2017-02-10 05:01:53,Stellar
1294,39,1744,2b3ded9a3551e867b1a97dc702e14ffa,San2ok,2017-02-10 05:00:50,Stellar
1295,40,1769,3ab6e76b2d99454ab2a429ab642e3534,San2ok,2017-02-10 04:55:28,Stellar
1296,41,1761,608c1a47b7f3e0fcc8a31cdf5876156e,San2ok,2017-02-10 04:51:35,Stellar
1297,42,1755,318cc9725ba374471fa55f32a26ebaa0,Chisme,2017-02-04 19:13:24,Stellar
1298,43,1761,1cf40e0e9f742f82678c6cae4c083ed6,2001:B07:A12:98DD:9823:74A3:1E0C:9F5B,2017-02-04 17:52:23,Stellar
1299,44,1762,e93a4f2fd354bed0cafab81fc4e3f435,XHQBo,2017-01-04 07:01:59,Stellar
1300,45,1764,92954e1dc9e8b1319e67d1b95d3a2c90,XHQBo,2017-01-03 02:10:02,Stellar
1301,46,1763,5a0c4ed0c92cd61659f22c1c70f86099,XHQBo,2017-01-03 02:09:09,Stellar
1302,47,1762,a57ef79d1c7a7e592b98216daeabde3b,XHQBo,2017-01-03 02:05:52,Stellar
1303,48,1762,a57ef79d1c7a7e592b98216daeabde3b,XHQBo,2017-01-03 02:05:31,Stellar
1304,49,1684,a83c95da8187008cef87536f47dc7522,XHQBo,2017-01-03 01:57:15,Stellar
1305,0,1683,e9258b19141ae9c79c65ff1d79f51856,XHQBo,2017-01-03 01:30:37,Stellar
1306,1,1594,11fb2cd0a427e225564f771b7d6bd369,XHQBo,2017-01-03 01:01:34,Stellar
1307,2,1592,7e443ea6e7768f933ae1a1ddc919ca7c,Chisme,2016-05-29 20:54:02,Stellar
1308,3,1771,4b42473d157a9ff22539f5be3698a9d6,Marcocapelle,2016-05-29 20:19:14,Stellar
1309,4,1770,eee23a8eb855a73b15c04293815f2200,Jtbobwaysf,2016-05-02 18:33:49,Stellar
1310,5,1770,eee23a8eb855a73b15c04293815f2200,Jmsmcfrlnd,2016-03-25 16:02:48,Stellar
1311,6,1770,0ca6f30cba931e9beded2dac18502938,27century,2016-02-27 15:09:39,Stellar
1312,7,1771,639714411d28f16de907d215315e5200,27century,2016-02-27 15:07:37,Stellar
1313,8,1772,523344ac1bb54f7b916b11e15d824511,Anachronist,2016-02-24 01:17:49,Stellar
1314,9,2000,99118441c1ce8aabc7a5232a1334dd39,86.172.79.38,2016-02-17 15:30:00,Stellar
1315,10,1772,523344ac1bb54f7b916b11e15d824511,Ballofstring,2016-02-03 08:56:14,Stellar
1316,12,1861,9a39cf5e0b5cb63c5e941ad974e6c1a6,CryptoPrincess,2015-11-21 19:35:28,Stellar
1317,13,1861,27d4965f4a4ffc65ba45390d13da81bc,Khv422,2015-11-21 00:11:09,Stellar
1318,14,1861,27d4965f4a4ffc65ba45390d13da81bc,Khv422,2015-11-21 00:10:04,Stellar
1319,15,1775,f86a63979e70f90374d683184607ecc6,Khv422,2015-11-21 00:01:46,Stellar
1320,16,149,e24f2e124cb84a7d38a0ece062e69408,Chisme,2015-11-12 00:25:13,Stellar
1321,17,149,dec33f1b0fd055f229a45f836d429e1c,Chisme,2015-11-12 00:24:40,Stellar
1322,18,2603,d424b2a74156bc273141622aed18bcfe,HongxuChen,2015-09-14 07:01:15,Stellar
1323,19,2603,6e4ee22c491545c2fe4571dd784f514e,1Wiki8Q5G7FviTHBac3dx8HhdNYwDVstR,2015-09-01 09:19:07,Stellar
1324,20,2601,4eb209603e8589b6ab72934822d69a71,Dthomsen8,2015-08-01 20:41:03,Stellar
1325,21,2676,20bfa29c464e6e1841f69b849e3ecce4,HongxuChen,2015-07-24 07:01:06,Stellar
1326,22,2675,2bfecf7ae432acf468b77312b88b03d0,92.143.226.168,2015-07-12 18:06:56,Stellar
1327,24,2682,84c16dbbc75a0c72ea893cc5a41333de,CryptoPrincess,2015-07-06 21:28:22,Stellar
1328,25,2674,486aefc700e5a79ef575b56fd7b076f1,J. S. Gutenburg,2015-05-20 09:39:36,Stellar
1329,26,2673,5c34d17aa85d8f1b074748121fbf7192,Gabriel Kielland,2015-05-19 11:03:03,Stellar
1330,27,2672,109d4f6fdb742c7f04db43c149770b26,Gabriel Kielland,2015-05-18 23:07:32,Stellar
1331,28,2668,417a43732475b865efc3fc3053009f37,Khv422,2015-04-24 04:41:47,Stellar
1332,29,2668,d56e5ab9d47017ba20a49a5d6556299f,Khv422,2015-04-24 02:17:32,Stellar
1333,30,2670,534ade4bc97bbbe46c8feb87839ad573,Khv422,2015-04-24 02:12:41,Stellar
